ID	CT0	CT3	CT6	CT9	CT12	CT15	CT18	CT21	CT24	CT27	CT30	CT33	CT36	CT39	CT42	CT45	CT48	CT51	CT54	CT57	CT60	CT63	CT66	CT69
Q3UZ01-2_S21___1	19744.0134969334	21856.0530248924	20621.2643368927	25107.5500982854	19157.6166545059	19734.9879071184	23960.4283639233	23083.2971186353	17788.3708297227	18101.6814745507	27599.2504901589	20063.5375416473	17630.5059430282	20531.6812956668	20970.6550823103	19625.9914034944	24921.4700786941	19183.7851574214	18427.4755831741	18489.876112464	21256.2326461121	32129.1508818469	20368.6432712911	23146.264695373
Q3V117_S481___1	146543.451916956	135961.161690442	135375.525566248	137121.509605008	134493.933610267	136295.869252829	135360.192208555	124742.121818682	113492.175853429	116673.189532608	115712.545487433	114474.098068025	116466.919028138	118094.287374414	123537.098728481	114675.19623499	125557.106768943	111262.791378243	119621.546547212	116713.009053125	121050.781519077	116915.374812543	125339.506347181	119062.62909638
Q3V117_S455___1	308339.324674059	294663.854937875	294331.572537514	280444.114750342	287327.443922269	291913.772279794	284791.253532785	255252.110480667	186937.195234671	241296.374120544	167041.271286262	228455.514721955	186451.332029966	239475.061111074	217983.957251452	258559.855097824	241816.885324178	226529.846909196	216217.619402266	234926.842210634	215965.186671628	246402.99477225	248579.302759016	252776.573955553
Q497Z1_S392___1	64565.0007514086	62671.5485443985	67450.9679403621	63171.8930510488	63231.6857661991	65608.7422449735	61325.2874528603	61041.5079845328	66310.1808305285	74456.3117027628	62415.6781066523	71572.1092937893	64839.1073772812	76197.9354913374	67358.7713846446	67228.9750630518	69394.9060980423	65251.0786738341	75208.3426241197	71493.1766410819	62406.2331635416	68552.1982931652	74468.2112294384	71423.6359599673
Q4FK36_S3___1	43847.6073043813	58297.9205773286	53790.5961958255	54476.2446462907	55874.564223931	57427.3552937722	58578.6892113605	57623.2421330512	50169.9620698351	54566.1102387473	53354.4100436047	50158.3134414415	52536.7062859159	49378.3143242728	54769.4866866044	53112.296883546	55854.3992284697	55571.4928410124	46819.1118425622	58348.4270343494	55861.4262401956	65891.4153573178	52627.5904507339	55312.1933197541
Q4LDD4-2_S232___1	29324.7388133679	29736.7950857211	24543.927977771	31956.3932715581	26781.8927024121	28575.6311303687	26124.4822647829	33786.8455600048	27220.972520535	24482.9276752941	25020.2481969799	26736.2639987165	26630.1661136834	29247.6504601765	26946.7688829017	25920.1638170364	28308.9130997006	29573.5340948272	28365.7497703487	30518.7842336206	29976.2159735713	30689.6791078536	31018.1206002702	30311.1883813281
Q4VA53_S1166___1	9613.97261763415	10818.0897062953	9420.02240270293	10207.743956552	9875.59697971492	10246.7373688553	10021.8543731983	10495.683858832	10677.6119438675	13406.5831043229	11209.9462316456	12822.1326568457	11421.2336177656	9010.51398501168	11584.5642766644	9873.81562198454	9460.20177901169	9356.26078584606	9892.93239860554	9015.30686947838	9847.74495754724	8733.11150837677	8143.0054323282	8231.58979195086
Q4VAB2_S338___1	46030.7057854541	49379.7110081064	46209.445353451	49652.3865650508	47017.5764594159	48582.2527741282	41900.5776312555	52512.9562153496	60999.5034284525	51286.2714943335	51933.6915076377	51580.6304000613	56019.0835257089	51935.3779550619	43222.8340916976	53117.9126286566	50761.7292251662	48000.3159568888	52410.9380431505	54439.6478816412	49798.8337383044	60363.9505917661	53080.7445414413	46888.6864848676
Q4VAC9_S1134___1	13150.2573921986	13814.7812677915	14185.4144730986	11681.8233053692	17713.4241926451	14098.541493659	14851.4102086649	13733.5693907026	14881.4658301176	16284.7069782708	16010.5475535877	14857.7557647891	14435.6785317827	13419.6356304995	15812.7385088507	16220.5912144077	19162.9790733221	18134.0793222043	13980.6388822336	16606.4510097724	18575.5966703519	21258.2843045528	18145.7338204114	20318.7898136122
Q4VAC9_S423___1	12938.7513025499	13623.2414411406	13822.6066745519	11584.8731894836	12150.4286515096	10707.9480845812	12261.7587675146	11427.558422194	11723.1870920603	11066.7080646314	11754.2006033243	11180.2938216365	11799.1620155287	10222.1619639624	10893.9019791391	10356.7427516797	10369.1250280788	9658.67651332877	12663.2290554739	10624.2196009089	10638.4175106356	10074.9772489293	10113.6167422142	10452.6983134171
Q501J7_S436___1	11340.9053887979	11432.6564762035	12207.2087225245	14153.0985553679	13460.205824615	12653.1932779298	13290.3144859847	13359.8788387788	10989.847258854	10080.991158185	10067.0861767274	11186.6501272186	11739.1466242058	11572.6196681809	11806.640650502	11247.5290069233	12817.1661328335	12563.4215221235	11373.8858287933	12514.7046311498	11513.8123022913	15738.7543966529	13300.3786507809	15061.8634218181
Q541B1_S228___1	12569.2216439431	12970.2018263064	12395.7329628501	13201.9681384851	11891.3954070408	13233.9234502926	13181.3862451481	12251.9007033829	12921.4705326345	12924.9258867681	12653.4035265016	14410.0491780561	10787.1337112234	11871.0519304889	11016.0781567576	11678.8108117346	14262.2946479913	12514.7869678412	15397.315706174	16588.7830308492	15373.0974273392	15410.1419121138	15506.6844527557	15267.093930966
Q542S9_S75___1	100611.349807783	103038.241604849	106741.535759802	118557.885485583	102191.422815055	115037.017512797	99491.7989069593	102175.132935684	92531.2311832517	87179.9724931015	96266.9773324543	95883.8505307923	95333.5465815718	90136.1777148804	85584.4077533368	91360.9964059097	100790.837648505	92699.7661717168	105472.860838569	90065.1947722189	113057.465317219	92008.1130197046	109144.764761611	94319.2637474345
Q542S9_S90___1	212850.752266901	214841.27117604	208046.35586893	207436.482493239	225179.781244107	214823.251540779	220020.684260898	233880.651130454	237863.649128243	228945.715242006	231202.666025595	239909.791092097	237266.764623115	235956.260697937	228662.293568841	239246.134626516	234884.668852364	217790.429010237	244527.806196062	221141.612302012	244448.336236464	213198.119735406	232627.790140426	212773.291795188
Q542S9_S213___1	44263.7360342498	49314.6481368422	47998.4098408334	51374.4815057544	51604.2366484928	52849.2371502815	50315.5235233762	56967.6325992756	52525.9859409281	52280.1408080249	55594.088971214	59383.7963082112	59967.4818158096	57364.625344507	53795.9404240775	55417.7133573324	53227.6411291137	47795.8808215905	59473.8083194439	51205.7156568754	58098.9291390772	50406.1059903861	59715.6005655951	46216.1980492257
Q543N7_S354___1	32776.8013877405	37403.0995282417	36757.0998502133	38666.0292855616	33285.538506616	37429.2669180998	35941.5787576449	33436.986859246	27562.3507712905	33545.9334396508	31344.7590157801	30840.1518639136	31789.3297547744	27246.0368701238	30797.9357394201	30272.5802158049	31690.3090423273	31616.4507676758	37163.5594175591	40401.0519806979	32215.5017696524	35348.3848515636	35099.4891489507	36175.7866185621
Q8BUM1_S183___1	17757.3364884111	20689.1490392955	18102.7799245237	16345.2863069941	23706.9459519856	21336.1290227941	19554.740247397	24324.4508319145	22163.4793600627	27145.8137757534	26090.5656733522	24837.2678620089	25263.5925754871	24552.8770522785	26104.5346599341	25544.0383564378	23760.3194679339	25479.405819746	19787.2512131824	22060.2858508791	21869.141262798	25941.7684765583	27134.2911715392	23842.9139251086
Q569Z6_S248___1	660594.395817891	652761.558240204	624975.238741765	625243.750254618	626641.631513604	667579.653836354	667087.334402009	593189.243174763	529014.369419002	623467.397649512	510710.619863385	611698.548433305	559182.097429397	607618.338723387	568157.434971022	607633.819253433	512521.080683714	561257.134120429	495618.049039377	535596.252666099	524870.504761317	587213.880724616	558226.255652122	584961.359833757
Q569Z6_S572___1	74575.592085246	62765.7048943142	83024.4420373583	76501.8305670033	87102.7772298647	100669.781969239	87653.0406196017	93262.2971541462	94360.8278605318	97434.2405956628	91154.7172617866	104936.199621395	102033.580892854	111671.784213989	97719.4563231368	100312.827895345	92599.4178735802	97615.4454827653	92924.7987901611	102052.119066864	98018.3302682549	114882.419678421	101375.72219253	102435.52830999
Q569Z6_S924___1	352737.689051996	351933.534141743	372297.534659333	404368.959965472	353788.071760024	376502.027285822	367066.654617879	379648.758330473	389308.766491056	377431.536720161	363386.113360116	395556.850246455	366182.313341328	383117.989030288	365646.20140909	355332.619038853	322555.034118806	350935.53897616	353502.549782031	343690.408994822	375429.141504169	380097.239994234	360640.254970129	372616.461296325
Q569Z6_S935___1	162424.469638268	164695.724656998	162763.477389715	171131.100734352	149514.208520348	161059.486416527	166186.310864254	160402.09976212	144227.692240933	159680.280028825	151350.464368016	152841.072794191	156259.442800718	154593.83852321	163037.958485697	153617.971251514	149903.803225444	155543.110251012	146616.353290861	146469.69927901	147206.465230493	158847.176310349	164437.614038306	166187.382933603
Q569Z6_S695___1	374051.838844401	345895.43510481	384876.896363081	390799.362591141	360300.705117504	376794.104468527	376577.658243917	367104.942577796	366805.422805887	362999.462998248	371547.749548328	378859.936143293	366191.815756287	375735.377468883	374243.922877187	373572.349092109	332634.485501633	347906.029104881	351862.297972719	341175.07208567	344788.454577499	357191.055334486	382873.233302989	366727.96167943
Q569Z6_S679___1	771195.77476792	782232.848890674	674600.356139887	734886.106885364	689127.604766145	786335.208406553	785379.168101587	669919.309686625	561529.111683992	579512.543452085	527413.740449128	551498.517949318	553231.875471448	526781.355671546	599425.10327106	537789.442052377	532666.836683801	549481.421970261	496100.745008957	546963.362517208	545098.373130243	543805.178216348	589079.146003974	563712.439960161
Q569Z6_S669___1	140319.791621861	136438.545438611	151894.231191269	134433.239732332	146286.47718233	124209.784897708	134491.400355905	126056.824966128	133267.914969066	148870.30501756	125029.035828984	136150.594007587	130829.060961035	144422.011789879	135010.304232095	146111.515223459	122608.780911531	133715.096626617	116396.534487597	127625.393972555	122556.183537977	138995.019251202	127301.476007417	137594.85502752
Q569Z6_S320___1	410735.976773824	403323.747200144	419605.698304711	422489.05832559	413933.52231402	440726.293976426	430701.230887717	420174.596227367	429581.157260843	449702.294417833	415781.082570271	478370.637785535	438815.87629001	482642.712242487	418647.125897855	460169.538267635	409229.963764525	397546.9676011	409285.02182696	403594.68436138	417458.885383111	422583.448759614	428805.406381875	420168.444011932
Q569Z6_S860___1	70037.2111820277	67596.6629303679	75989.4582890056	76077.8418964145	78970.1757495402	86569.9850254896	76442.7815614721	82882.7388115197	109322.026830738	101374.951248294	83397.5286176717	109048.008668691	111195.294779806	121388.626901454	88526.9480433534	113413.532678236	100716.710551703	82542.109415293	124067.075667279	98765.4830776304	107909.366711824	111474.298573024	115365.559705147	94909.2972399081
Q56A08_S348___1	69934.6528165733	69147.1539848362	67217.1565109545	80033.8538454361	63946.7646194715	72981.0629212628	71852.1678534121	69525.4708048772	67952.1701895226	89062.0835442949	67169.8271830353	82407.4849113941	64019.2610442873	82579.2907298845	72438.7757763984	89181.7726896696	73300.7807538698	78561.0562312612	79628.0338139445	76645.9325224082	88026.1760412666	75834.7780416573	85947.5577241734	83982.2978263489
Q5EBP8_S257___1	13362.7854513545	17444.532191474	16778.925063678	14700.0475730212	15558.1873246588	17496.3563213891	15929.5635606457	17745.4909807815	21729.3698901154	22940.5339643029	22915.5401068953	22142.580588523	19381.8279411992	23372.1482662444	18719.1240390345	17213.2521632094	20374.0177552491	18800.4458327543	20807.2744541374	19098.3363484641	19297.5294164186	18390.8564792261	20286.8502897777	20148.5566021234
Q5EBP8_S6___1	487977.173581737	640596.655210319	509430.707673502	677568.774437013	503992.269993352	664374.017095522	469429.710834689	723885.102173186	733972.958342197	734326.039552461	846531.513316877	682559.815485751	738241.208882486	676801.175776469	665518.866936605	633104.92252706	642488.095059115	650299.313154595	689771.780320253	659444.597076157	638599.119357379	634950.110775067	587416.91583001	648514.472383503
Q5EBP9_S23___1	150396.355549962	152362.667160002	161983.427147682	155687.407346163	166197.298314965	159962.658048386	161207.694647215	180291.120969678	195124.612689994	193665.024031264	207626.18383742	196401.258775643	196447.206528901	188020.683324605	182892.608749309	178216.072488817	181064.269323451	173181.201963717	181314.324107681	178291.287688556	183143.679922661	182511.09651584	180775.244354258	174573.120396827
Q5EBP9_S594___1	31552.0534306597	30132.9520792031	31462.9853253896	32359.0396714134	32500.2934412656	31709.9957966454	33843.1898932211	32720.1096099094	30221.2429077031	32350.1812222429	38413.2506894838	33371.9964635748	33113.3883321891	35480.3642407557	31180.8939563989	33198.3934636742	33378.4677448583	32815.3774605035	33124.8157581419	35972.1781974383	35102.1123494956	36404.1957059037	37707.9805867082	37922.7775959194
Q5EBP9_S51___1	52136.1340234446	57394.9704921162	59176.7658866799	56595.6897687352	57889.059360839	55867.4428344289	60203.2581839573	63911.1900695439	61029.0600274238	61869.6571313002	66974.406611896	69556.0745384946	62630.7090794175	67491.6712867132	63580.339433847	64624.3798284119	55740.4188505196	59041.3708986565	53631.7202148756	58744.2312834625	55244.2746038238	55006.2151782241	59331.9040245163	56608.4998941766
Q5EBP9_S473___1	35946.675625446	36387.1449821062	37988.9311416336	34843.8199417274	41350.1150195609	42339.0315192993	38854.9995116021	43788.9769628757	48467.6066311467	50114.4913907067	45048.354045921	48179.9461579889	45460.9705325003	50574.7723071855	42491.5450217319	42223.7058188832	44936.6550076161	52713.0539392751	54626.1230839605	58295.1346517052	57380.9088234663	52771.4302414053	56082.8831319064	80323.0523067641
Q5F258_S410___1	68263.2784650761	80044.6804410006	73864.8838750101	75128.731774452	70385.4542208186	79261.3405032795	85507.416404593	81948.7262545976	73438.5443743735	79327.3227545458	70544.7466738208	78407.050655435	78901.2104477852	77254.0738601166	71309.7066601837	75133.8397907516	73087.5489206372	66760.2367693227	61746.2592114811	78621.8854462162	70544.9512023462	75860.6657081623	80062.9317636459	77951.8374640443
Q5F258_S592___1	26213.3607431916	24607.9543224303	28136.6767214398	29115.6784689025	28291.3493869693	28059.7427895522	27042.5533471984	29532.3297303382	30698.5109698448	30590.5534228939	29024.3457802878	34360.2247516283	34447.3422256994	33623.3508372623	29427.0914204644	30980.6593616237	28953.0297445523	30530.4698104644	31329.8110765125	31569.173785609	32037.9205202953	33875.6782449392	31720.6424479809	29192.87196658
Q5F2E7_S213___1	43303.5767828692	43131.5421953652	40560.8105111354	37487.5227109225	45060.3668513406	42444.3980131489	47899.3520165465	43148.1526811751	38361.4953582277	41408.0805611158	37446.5707974841	42739.9484352058	36605.2499692517	40539.6255562698	40020.8097179062	38167.9759441718	28540.9858599733	33215.2416770261	33780.9470266966	34139.8082919642	34290.7954562307	35419.0069932374	34237.9940156275	33094.0797219627
Q5NCM7_S173___1	129744.877041367	148921.679354247	127774.064369911	133311.601265793	129074.045495759	141829.934322306	139237.098701725	156060.891230168	130559.827151064	131829.733755057	136090.793612376	140843.613055372	137416.474423288	126885.720318483	139107.323192904	139948.096300372	132321.327300808	138290.266570787	135287.946953982	132467.153139181	133653.649059554	137634.136260057	148419.320977419	132439.28401748
Q5NCR9_S33___1	25433.3610413591	28367.2460873117	28870.0712852912	32054.9640734338	26539.7654348606	30003.4002131625	28085.4600017183	27673.3696998887	26220.0771851688	27591.1056498191	29398.1473444213	27925.1342483709	30820.6262589507	27637.5468387167	31265.0813168784	29530.2245850098	27926.5265632495	30038.7677147289	28629.6492616967	27922.8027551675	29463.8163668609	29826.7018753499	30282.4839329739	32780.3705906317
Q5RJV4_S117___1	520065.800424205	570738.089277803	499348.9122867	491903.471701231	545575.858922468	544117.825043337	553569.574381617	590534.923599403	581349.235001387	569614.005077781	566613.748443164	540945.191568561	590298.102212831	565880.117038174	599052.577369237	567681.605528937	603813.388123053	594289.463372032	514827.920847577	553247.212241774	559250.546889877	585058.149451845	596992.417320144	578502.230751393
Q5SFM8_S120___1	110744.957753893	105003.427485718	108668.821945362	108601.665456532	106923.028737818	99688.1299127577	104475.333028404	101206.96158415	116188.953796165	128584.33384957	107977.970326184	122349.547020328	109648.782374677	128442.275168112	111741.658874965	125438.104678195	104752.936140742	103718.940045695	112773.173578059	114691.831054492	109876.567325237	111928.173973322	106825.409846779	106192.95993911
Q69ZW3_S335___1	18805.6111923585	16396.9085690161	18071.5692199336	20971.9510412954	19726.3109049077	17125.0780260533	13970.243340502	15922.8719859789	18197.5053073479	15768.3039396318	15482.3105392788	11977.9866834045	17372.9297504554	19489.1870255356	16650.0511393472	20335.3130644624	13520.5396794932	13320.61660132	12296.5426173817	14071.301656633	14055.6838161628	13734.7880274549	12969.3481487297	13987.9660126326
Q5SSZ5_S934___1	117490.382316722	120652.315940256	120511.168692347	118444.259007371	118039.726284685	119863.945946016	120562.515260582	119622.756258494	117755.389953776	115755.647631814	113905.544122117	111790.897768179	112094.515797115	118330.040266246	118492.746875687	114834.512865472	129382.5478579	132120.257195674	119798.060410458	122071.468488884	121563.702817161	125742.407771226	121518.342314567	124836.995706468
Q5SSZ5_S752___1	33674.8245953349	32984.3663131441	34097.8084471388	33305.0899555593	30467.2095403929	30951.5354058791	33207.9350877186	30531.8207130182	33414.5494946425	34192.9459414118	35733.0980219801	34980.352080766	32818.045002407	35596.4841244661	33117.3582432928	35782.2202425454	31804.1758206926	32243.4631230692	30885.3463082995	32489.0864234598	33672.6503847748	35045.2314708542	33365.0098424707	36886.5477329943
Q5SSZ5_S769___1	214361.093052093	208183.135734821	219116.799270421	229013.519442911	213393.973235947	220003.559753687	221136.728171698	208925.459087682	193549.087095975	241573.167717625	200333.72480579	215368.161655749	199329.239949302	225422.094991936	201014.313616083	235535.388117953	234075.235058454	247832.487646077	217154.186806589	256061.860957251	225537.547159797	254367.860394385	245649.528091142	275437.132194111
Q5SSZ5_S332___1	40287.6932237272	44908.3243360689	45735.9132848715	46543.7184990003	43251.3858270375	44358.494312576	44027.9046596409	49169.170282777	46138.2962042492	49455.3495492765	51519.6968422214	45437.7578399822	51704.8375702546	46859.9010755235	45016.0204361321	46912.8140025036	55204.1171653895	54013.1473315388	66764.2654959601	54547.7893444005	59276.1505491436	58306.5151379644	57425.0022693941	56014.0466758609
Q5SUH7_S227___1	18671.9544009713	18003.7077004597	20453.5009577054	21271.2519495369	19880.5411007856	19161.5956216585	19669.4971397118	18496.4244474158	18956.1166395628	16434.0679117022	18477.2534562621	18393.6495214689	19233.3938177529	17482.8456331523	19316.0466446086	20179.0950595924	19154.7628051947	18891.5834487636	22051.1692641989	20420.0418174361	20117.3204559311	20202.2618685567	20259.8822360367	19643.6863702404
Q5SWU9_S29___1	49238.1443424691	50571.4108852529	50576.2002541929	50023.1247213959	46362.3881171627	49193.0220093449	51871.216897963	47759.2174745377	48165.0625324917	46928.135909395	47029.1349946258	46903.2927896547	45325.9736654919	45196.6887582092	46104.9492279366	44389.7938749511	44822.1410524484	45751.4802665149	46338.4556101322	44701.8828522324	50361.6754440583	47874.4036296712	48873.9533918299	48430.6723924507
Q5SWZ0_S227___1	38084.0860781548	37564.4772060165	42061.9785639028	34758.6881776072	40025.4297269547	36148.5394341629	38214.8111553109	32710.7349350314	41672.0180262495	38587.2528798639	40978.2106835772	45109.1221399966	39843.4617008481	40664.3827592609	45035.3992650002	38017.5656636208	35703.8003803252	34323.0134307579	32796.6539542141	36443.2847455237	35695.3071222181	37532.1674384507	36047.5312633599	35971.5267318985
Q5U4C3_S912___1	47118.2427281603	44779.7197381646	41221.7611154722	44149.5967727644	44764.0014059082	48631.485651458	45800.2778688898	51186.7685053325	43377.4084075863	40264.310254182	47345.4972732798	45570.5270763112	45931.9700712152	43345.3672456283	44308.4992117503	44965.2066681152	44290.814133489	42998.6500643493	43392.2460613847	44272.6747814064	41544.4730233804	45818.6205446076	48223.9014852493	45258.2158773151
Q5XJE5_S659___1	135122.371448123	178839.348270341	131927.248905518	159929.404641955	140769.512002462	155143.051012297	139246.909161027	166348.240448711	127120.3078287	135468.033286743	127230.154395709	130836.197565082	130960.641467974	135479.242519272	136068.341580886	129909.579189381	161723.943797007	76646.7286195638	161865.561869755	81388.720148609	153992.092744039	90421.6282653731	154982.41989326	81325.1509173849
Q60520_S833___1	28121.0017465435	26043.3863338951	29011.1873882892	31810.9702839576	29438.9885465573	32377.4498349645	34219.3212241535	28273.1323108183	32923.1045166423	30276.6891864644	27063.0399934456	30331.3516731899	30463.9514111606	32131.4785404679	30815.4265663938	32506.1488000999	33557.6658917877	31144.6723872933	30021.1890707123	30144.0264424125	31568.9793440775	31531.8947247157	29604.7704507011	30314.0398161887
Q60575-2_S1441___1	49058.0543818625	47872.4087318358	47718.7795422305	52225.0748403513	52897.5020717437	48662.6267513177	50365.4073476807	51326.4489764805	51144.0582269065	52060.6726786942	52847.8888548593	53325.1751802858	58408.6709812306	50427.2848259712	53216.3338448721	50040.9012565392	54276.0706124328	57057.8622150473	57659.8272226507	53095.6833229937	57286.6199562054	58158.8366924997	62167.7908902229	59486.1741346444
Q60575-2_S1408___1	14159.5451208858	20012.9227462716	16179.9686624946	19067.2170026293	12379.8727736393	19073.3933787441	16444.3080332664	18218.3307118813	16699.3141271634	16891.3079081046	16451.6765435315	17115.5655447229	18338.1588198337	18139.916957171	17810.2239163134	16811.4414548603	17208.5314533332	17297.2790057667	17734.887171186	17886.1305389066	17992.2310548307	18199.9381667591	18544.972203902	18789.5844860748
Q60598_S407___1	76622.6960412539	80609.8644895046	81314.8775742612	83911.1752184511	80269.7377834613	83139.1915927239	78765.3959789631	83365.9696046968	78825.0416698009	80406.0207745759	82897.9510401421	85875.7851094925	82793.1724831405	83279.2366998072	79330.0710547841	76211.9641889362	74064.0685541277	66529.9139619534	78361.2743926547	70218.9029184213	77338.7358082852	69157.0142610274	72268.6967805123	72243.1050648063
Q60598_S417___1	64821.3631836436	59355.6821094296	67522.5789109294	69172.8195541781	64117.8202260346	70669.5566153809	63188.7873811686	66017.9776518117	64391.9124694457	67971.8481221454	71676.6367730585	73279.5375632548	73894.9857361449	74840.9292447944	69604.9176630557	77014.1321767746	69505.1511205832	62809.8414771749	68945.3236070204	72145.353387108	71937.8576206482	66536.2944395048	63946.9282854811	66150.3509777449
Q642K0_S135___1	14488.0039996283	15795.7185450658	14016.6968679989	14801.6873496631	14143.0247958308	14658.3000061326	14779.9540323451	16024.5483385172	13665.2485534284	14315.3096180048	15131.597514839	13999.2049711834	13675.9303962144	14167.4152661772	14655.1379504926	14884.0881277281	13095.4092544739	17751.3075953527	13912.6092001549	14714.8984903376	13665.9300315091	17345.9837764856	14274.038228075	18087.0062524703
Q60668-3_S82___1	106803.888334843	91474.6561391904	91626.7016540801	93826.5672594587	106647.757692813	69622.670381866	88365.6828864085	85301.3697182232	85935.741159134	86745.0276251881	86452.6374269349	80870.8072085319	82313.303877738	73514.1563937794	83184.3430917261	79452.1900320845	82205.4486686102	71116.7723336052	73790.5540053494	75823.5862172923	80704.7573521035	76517.0095751565	83424.0996457396	76985.2534689527
Q60749_S58___1	31231.1218506071	33303.669274824	30451.8223567842	31688.6838242589	31096.0791604603	33668.8853479489	30034.4397626081	31393.0061612108	25611.2133872887	32540.4561652396	30189.0008301308	30015.9893802724	31283.9758389258	30806.5355257022	30420.8333428275	29273.1373059	26606.125725004	25781.3608053904	26688.3680676259	27635.449981175	26645.1211500206	30318.8289608169	31475.0152645652	32942.7133121683
Q8BFU6_S269___1	102370.04414296	84835.3321275293	105127.057529684	96568.9786298497	90274.3048208258	85628.7675486831	91791.7505365803	82719.816805921	100356.724544265	96073.2059250511	100711.078399448	96596.6508187787	93748.7711803226	86637.0220828371	94958.1006894344	93400.1766682537	84959.4962370292	98442.0499679206	94804.3819750492	100010.316134064	95203.532794766	108819.532712091	83228.1841529765	96951.1496821199
Q60790_S809___1	32243.9427024267	33673.9511348838	32871.3943164967	33668.6389944692	32508.6134598475	33754.9451712829	32946.508323032	36278.4017897557	37146.9651449161	35534.0191272129	36552.9911970483	35221.9450544544	36242.1177166393	37406.2500285817	36259.0685243487	33793.3601990839	33809.599898083	31870.6824346107	34640.3752281847	31898.3466240907	30056.477249208	36829.809144151	33370.5793805207	32425.9167337894
Q60838_S618___1	8358.78493380539	9862.70642280659	8890.72671680304	11639.3561809527	8901.13749511873	10746.4029167105	8950.92045889128	12113.3334523926	9406.9156533711	12013.8556039513	9719.31190948067	9794.62336745432	11213.4217978059	11167.2487714899	9322.04718523977	11064.5645662326	9546.45760727695	9235.24445529427	10517.1867317625	8246.45378414822	9779.73673614657	9888.52798989252	10162.1520760073	9572.06214328476
Q60902_S610___1	11872.2305022272	14768.3268377825	13464.1006953898	14265.9852119124	15280.6555230857	16767.8155713681	15793.6076333404	16891.0643133302	14782.9185132009	14013.029881692	13804.4086190185	14574.4236704489	15328.4836738323	14454.3008639241	15365.1105297306	15172.757477104	13925.4616591391	17786.2450518144	13891.86177162	15559.5801644273	16035.7869546758	16763.0270338755	16009.8302066857	16594.5846265191
Q60932-2_S104___1	168733.730034586	170423.669133996	171300.169797064	166735.071881049	188097.884103872	180188.181850223	180994.425667783	174377.855783102	176870.150749692	174234.079403505	172672.889380946	178739.183304641	178748.391271426	182853.216013655	178443.709738853	180385.60879869	165722.555446764	178195.729156305	158818.902629667	175197.616653901	164901.598429098	171992.879289535	165036.313026621	174128.225551986
Q60950_S163___1	135870.481111854	141622.019248468	112204.216424172	151635.485548331	121374.425250231	114479.835792571	114006.183804963	114918.817151148	99022.5171414698	115072.046125067	137775.298664536	101545.875280881	82683.0792575359	96472.5718511025	108241.460653639	96423.4898629373	115190.291028511	117259.467304438	130326.049494044	116479.567841629	117880.333158227	114643.85912601	109796.491615604	119254.528778833
Q61033_S183___1	64407.3286304989	54894.9135839765	61970.6930463917	73365.2237249344	56900.6665385096	59442.6680114577	50545.4671790426	55206.0216016105	62052.5785406818	62765.8644672011	60164.6173887311	62637.6535651703	53484.4411659321	55656.2986930808	58779.6577420254	54143.4284907528	60237.8790866048	60539.3649426187	64994.6626701463	60139.5960045062	56847.6566804148	54266.7706540005	56788.5306132494	59217.6175296065
Q61097_S320___1	26976.9289146779	25234.970540524	29102.8761820148	33446.4688482629	22824.2755763393	26165.4164732602	23809.3715544872	23051.1590531367	25261.7508415843	22898.1098746919	28728.73439694	29451.2068399707	28551.4209553637	30344.885942617	26840.8815117352	29373.1246103339	28698.9040277668	31095.6447640747	30290.2817619255	35816.4963436792	31434.1911354783	34986.0747042387	33025.5494627187	38949.9047839624
Q61097_S518___1	19258.7145213313	17278.6845178604	19862.4149869153	23706.9238123343	14619.455057509	16473.0846219428	16219.4180109899	14166.7476770963	17189.449232111	17516.315588013	18827.1073574133	16501.2943767413	16605.6456481399	18154.4385483419	16468.2070503424	18847.0766926838	16051.7715353496	13301.1682675374	17712.5299169464	17236.0409511908	17981.8191293755	15882.9560512579	17844.8595175425	17161.8495921195
Q61127_S479___1	21567.098531941	18684.8614416005	20757.1143805559	25368.7916017395	20344.6037073227	22086.3801511778	21496.4423957808	21404.1226310077	24048.4814673387	23456.2153762391	25590.8070141148	27512.7051017648	23672.4940189299	24847.6018064276	23162.6658498966	25196.5167039947	23977.4332913857	23014.7826280221	25113.3645174658	23425.7067127685	25153.5557026279	27639.7536205723	23161.8296808371	24564.081258234
Q61136_S278___1	144738.536619392	154115.406476269	147271.803198564	151362.070118467	144001.379621804	149790.356479462	146624.287252603	145658.915125856	149063.823152945	167404.698071764	247543.413395501	163498.282042127	152489.895552312	159843.731221349	149214.446749528	156909.236561378	153132.522373365	157049.60015924	151963.876777806	149819.280116951	150662.322914616	148931.072720193	157845.88070756	152933.817066577
Q61169_S266___1	15729.5682724323	17665.5103212998	16172.6277462314	16074.7143942729	16504.2818960455	16306.1063142765	17448.9682809586	15879.6898891992	14700.2406133721	15389.3293696026	15503.9789215025	16379.768656731	16455.5287621925	13825.7550637504	15618.7969887326	16113.3832621662	15016.9270994932	16308.2877120219	17254.3057192848	16821.9904170271	15753.0816117698	18449.9761104462	17797.6361197288	15492.6593294587
Q61550_S175___1	7398.51605385479	7089.18464064783	7972.93950264138	9055.06039632907	7358.32521118012	7730.33327308077	8378.11150867722	7549.23940577044	8074.21061801491	6647.30260168661	8253.55577474067	6879.64397721321	6797.08788239819	6731.88846849317	6539.78017464124	6522.61876185275	8492.05118142072	9066.026136956	8655.17106082982	7324.25825051497	8663.79065885285	9748.91801146108	9791.19767624783	8384.86230863784
