ID	CT0	CT3	CT6	CT9	CT12	CT15	CT18	CT21	CT24	CT27	CT30	CT33	CT36	CT39	CT42	CT45	CT48	CT51	CT54	CT57	CT60	CT63	CT66	CT69
Q5F258_S592___1	27686.4685662251	32568.0179276886	27869.2573502986	28567.7642519026	27641.1913906796	25215.9855811238	29631.1609575701	30121.4423719628	31123.9615530878	34423.7915877944	29878.8324011232	29091.9002479366	28325.4321500096	32492.1937006141	29958.4502089615	32187.9592829041	27882.9193932046	24855.5917916639	25841.8089928349	26724.2231826983	26214.7446620559	27890.687879743	24859.6357034667	29124.0611787734
Q5F2E7_S213___1	40736.1718568357	38965.7584279835	41558.225980161	39351.4978925453	42801.2761443045	36895.7248614647	47701.4657070333	42246.7407962349	43610.6301847615	46153.0025574735	45164.4027510854	43591.3707932271	41940.5904501636	42831.1743135431	40131.6745111445	40764.6316875351	37494.7075503065	36968.9432408248	45708.9614460752	33977.3335675845	41827.3122350397	29524.7951173055	42185.2208661993	34604.6620516816
Q5NCM7_S173___1	119668.51055487	123871.190235221	124947.289271654	125114.362033949	124400.74228012	116290.657907799	122554.474577847	118760.922013718	128710.230335848	117741.046313852	144375.558996375	136945.305077076	130174.277939423	131908.934131684	132194.706549035	134770.554651938	120461.823709077	128384.388816755	134600.5036989	127889.217346462	123935.241112003	112240.226638394	121555.196752313	124922.193409045
Q5NCR9_S33___1	31572.3590053265	34179.8375175013	30902.6455990814	36717.6455098107	33990.2737830782	33996.2996913211	35116.3810362445	35010.190268316	38071.5718230513	31327.8036167765	40774.5170038961	41618.405877015	42445.7263931934	35697.9790065905	43495.6829072549	36846.2698384016	38470.3561134127	38100.3473326683	38668.3538926359	38502.3796126459	39145.7232787885	45687.3676610573	38447.176248714	40796.4888358967
Q5RJV4_S117___1	599464.532933408	694942.402955205	655842.644563303	684572.03610965	696671.851133904	651834.741985771	713068.297818131	704721.682052733	640068.502831581	611015.197485052	659761.409701363	680029.850346732	699109.840479465	669391.60472739	678588.424597596	626289.578473725	692376.528109499	731727.949605086	724816.804276646	701090.714920856	702459.199665141	737307.779959819	706112.47187845	719510.955140512
Q5SFM8_S120___1	102061.776230947	117157.820829682	94818.1996959009	103155.468047808	101510.815530626	104978.20892568	104277.43179745	105119.422479906	99703.5832354566	105133.60723276	100831.664040549	102136.860834343	103392.077350469	113893.466956739	96273.0491757102	105616.22998218	129506.458434886	161166.544663035	156527.078062788	128761.386770121	78829.3868124012	83810.8491945786	113511.597218587	110856.18054233
Q69ZW3_S335___1	14748.4528605028	13338.7127060512	12601.5807669023	14934.6850918627	14913.3817145935	15078.8076671487	15613.04026557	16322.9916607308	15471.1320183109	18920.75386245	13378.8399050024	15391.8014612201	17338.6064032559	18098.5345781107	17305.5241020373	17490.0753826101	16403.0974368854	15496.0716913018	17730.9663704823	15254.2151872536	15346.6270285916	15877.0721865798	16520.9465736417	18241.3892196593
Q5SSZ5_S934___1	91954.0005239548	95057.4536723772	86444.3300060965	85160.7290425282	85449.0333873263	94430.1090114238	89555.5931340233	94377.9082014554	104790.205856597	104618.878656684	100778.482111967	99728.5908354964	98756.8331474155	104812.51551959	105595.310705462	101539.095613354	171857.967911168	186939.708584868	171571.077759831	160448.292068477	112201.299820262	129713.520333078	162250.222909382	115614.486489826
Q5SSZ5_S752___1	44964.4770747146	36714.3304971883	40018.2267960384	43440.5218107324	39773.654470335	43719.5883398436	41952.9391317989	50475.5864877452	43637.0705327894	38991.1015941807	40887.3224402351	42669.9931658482	44354.3837563815	39449.1511953027	41364.9738738356	41382.3006213143	43512.0309257784	42421.7521979413	37645.127337713	40891.5425491399	45917.3010775014	51634.9405290799	40588.5881807038	45224.9217034833
Q5SSZ5_S769___1	228904.248644442	231859.605846355	235578.19512281	240642.400969241	238869.675320837	236293.508910602	259360.015034158	252419.343277192	276523.579420237	259781.498523312	262264.742147579	268506.302514751	274423.079891137	239601.126261063	287772.382285769	263905.538393556	233096.088036155	218592.84002174	221421.431227901	230096.143507567	246057.963718543	249289.564410145	249405.312564842	258325.525755562
Q5SSZ5_S332___1	65106.4648831523	59256.9832993273	68057.0343965926	69153.3424979175	65944.0859938604	72052.4673404175	71554.8462111101	72728.0822496082	71571.8870242585	77227.3473664957	76856.2576269389	76438.2130370208	76057.2369719259	77636.6679200735	73243.7210569891	77286.3028072801	73159.0702451611	64982.571636352	67624.8683276727	75526.013976715	80550.2236985678	84046.2374410085	70608.5273388699	75714.3863671855
Q5SUH7_S227___1	13625.187900565	10720.1334873611	18453.3958450655	13316.9262739517	12509.6072895574	16513.008823698	23265.4661981121	19763.2797868625	20764.7688034669	20562.0492240387	21273.7137299352	20112.3277382768	18949.2499743378	19499.4078592386	22391.9481850019	22078.0389148414	27546.4249836049	24062.81353467	24433.2326508745	22124.3100849407	24555.5737709749	23194.0549871014	25360.4917265025	25711.3784830428
Q5SWU9_S29___1	50101.2239845039	47987.9002105128	56389.68560139	53296.6706141393	49479.9861423052	58840.3976960038	50645.2879914644	55611.5391351788	46517.6367453644	49392.025008994	51325.7659159054	50279.735067675	49348.4997458009	52547.9952600624	49971.8677401663	53108.2843434815	59477.7379520559	52845.6615104974	58648.0214781582	48798.5838931985	61597.1881171281	50611.8817457512	54974.7273655809	52500.3490184804
Q5SWZ0_S227___1	38115.934712312	42079.5798130241	30180.1540805602	43515.1377402832	40438.0530967771	47196.8091037836	40462.2521589343	44964.719968441	37651.1660420801	37678.5580123336	41530.9780887895	41275.5481034636	41048.4266910349	39097.7361666669	41727.9422875512	44030.4736652227	38925.771729806	46883.0047031442	41967.3977727031	42900.458274821	40594.8874603954	45246.6568091861	39123.7940635976	42469.9207382038
Q5U4C3_S912___1	49325.2537604651	58049.606600446	44617.7216047324	57487.3693442628	47816.5913171629	48209.7151865593	52708.573434595	45838.5035594738	54912.1660837931	53331.3562983908	53593.5017056156	53132.9471277397	52702.9777536509	50422.5281538587	54166.9407612105	50449.7216778232	46317.1441603573	54434.3078331021	52627.3368930635	43477.8449083817	43457.1922317301	32620.9159252028	41080.4671716505	43973.6405197347
Q5XJE5_S659___1	136663.266685553	134781.894145473	131777.036754882	127514.518301401	139619.783772843	123949.589522256	145344.563907579	127782.281020467	137709.535760918	143020.237332263	146774.413056372	142552.495979171	138729.761405534	140230.803217616	150494.743752655	147609.532331974	134607.005833479	148438.099504739	128438.979943254	147267.561249632	138750.250028944	144489.810574314	132109.102778966	138687.962533915
Q60520_S833___1	28874.3619953111	28876.1563121451	31178.6569314542	33407.49995397	29775.7825111154	32654.391362171	28829.0739579091	32449.2150258056	33774.5909657566	33242.0019814352	30603.6317786288	31243.3727653842	31841.8199974874	32706.0148693659	34220.098019945	35175.032885228	26121.3672507562	32714.3749615715	34267.3161605712	38690.6353415601	28270.6241519674	28892.3569912991	29454.1786398931	30311.5278596168
Q60575-2_S1441___1	58527.9338704431	63877.9156964915	57724.5665021955	49390.3130231962	65574.9911244166	69916.4100520396	47941.9476266083	68516.1437596844	59605.0762855051	57743.1615445382	60003.5437751382	61696.654400833	63314.1223911317	59658.3024034334	70288.6566341448	68903.6437842895	53633.143275086	75529.4905464829	50582.9281603407	63746.4247859223	57470.4942734241	78636.0376723778	53024.2213191656	77583.8651124137
Q60575-2_S1408___1	15815.3831149518	19722.7968627882	17940.4259774862	16504.1672841762	16270.7966282323	16379.9584215202	16508.869245647	17602.5551031737	21748.4228226646	22122.4576703517	19499.0448468681	20141.4790687292	20754.91040881	18486.4398368174	23759.0363819765	19813.1889362948	23208.4810017976	19927.9520334311	22858.8755066424	21851.3867532497	21160.8790062368	19949.2774128053	20427.3306849079	18986.9761752315
Q60598_S407___1	83143.2619557051	74431.4836769962	80508.4372832142	82695.5262748639	87922.4476191287	89824.5323790425	92318.5998516081	92202.8141925164	90680.0739014592	84165.0932886838	91118.397070594	90511.4086479803	89904.7015260516	87853.0085145951	87267.8818335006	89537.1360275264	99150.720141371	85668.122505142	97560.6527904799	91236.0562791848	98457.5190529492	97003.8397783263	102279.030240458	100900.628498352
Q60598_S417___1	58808.736914779	63666.1012371181	65251.4493614543	70639.136602102	70248.4692173482	70087.7299243168	69014.4011594589	70376.0878611818	68186.1766440143	66043.7319121094	69473.1655487627	72364.1795503835	75199.2744858066	64342.2582408338	77079.7331149117	67950.5736348958	71160.9487121151	65647.9861469736	75952.5958130653	77273.0968756695	87514.2699510972	77583.7102830073	68707.2042536733	88903.1994319086
Q642K0_S135___1	16399.3214296135	15130.5251572408	14429.873708103	13409.704256237	14620.067108845	12963.5481366232	13069.8150477927	13720.2680045232	14657.9911685408	14447.6656551895	13804.065854378	14055.1344502697	14300.234480921	14561.2597694465	14896.1645962337	14257.4347171773	13414.2515717008	15065.7768219732	12022.7021998235	16256.0343492787	14667.5855131991	16249.0089405786	14085.9407126812	14547.8131099902
Q60668-3_S82___1	90535.8270840294	165744.183292336	81950.1146174838	112277.05782556	87136.4508989731	114009.995983721	95175.7153963859	121283.207706794	97693.6104468786	109966.408642199	96692.4501301842	97245.3618828143	97778.8498988062	99922.9223388856	104654.642592756	108600.97225778	132383.457782515	165211.501819544	131985.363218911	122487.01807349	106812.142737813	124690.871478796	113095.444459642	115774.489332436
Q60749_S58___1	27023.9775999383	26735.9322836842	24643.9032830682	32244.1651108025	28561.8322407372	29475.3723966376	29398.8875992058	36144.3987381374	28313.956228281	28800.4088697078	31905.847928029	31149.3156448907	30435.381237391	33138.8448816302	30496.5847737849	30391.95479477	24381.7576822382	25788.6524376314	27866.102977698	27919.2297067628	28897.6628622339	27681.8074447894	28094.9935094097	26718.862360897
Q8BFU6_S269___1	84828.0432692962	74631.0839338825	82069.5560945019	83412.810170977	79043.9763015164	91730.4797456897	90300.5936430651	85768.5859224845	81222.5483470089	104266.595103338	82386.3299479567	84960.3980278213	87595.1405120233	106543.391202837	89467.7649609441	107391.008311249	106696.131185162	94131.045201844	91413.5202547875	85788.9673757572	89994.1194660869	105507.319687339	98100.970688593	90899.9992412127
Q60790_S809___1	33527.3451440722	35888.2721938506	30142.1966798372	35073.8143047014	31445.4413055498	33843.5468062092	32590.4017785548	35045.4996877053	38128.396137717	36077.2152026944	35017.9657173625	33345.2434913236	31793.05182705	30700.9635870119	33668.1018612898	27851.1107504181	29442.6209295108	37307.2540886571	34614.6441163478	31642.1059283355	29379.9357678626	34367.1718896033	30455.3453859374	32852.6758209823
Q60838_S618___1	11425.0836314718	12041.270279023	11971.7103561475	10935.4850984307	11355.5714225717	11629.2518010782	12054.450712742	12259.3081824775	10676.9836150375	12378.8048422845	11290.5749838768	11217.8228631932	11147.6334049463	11802.9352084367	10945.1585084563	12923.5510773344	17236.8056188918	16491.6148239768	15756.0991727728	17425.482118187	15691.1533325009	16247.4272613899	16518.8333348211	16183.5957591649
Q60902_S610___1	12913.3888825393	15168.877044972	13356.0366614544	12174.1240776911	12283.6859094399	12331.52098376	15112.3952850468	13432.2519185513	13476.2386465408	15940.0564352053	14137.4653885701	13390.8894215127	12662.0547660995	14460.3661019197	13476.3742069033	15076.4905454263	14131.3411652472	14330.8319320861	13870.452292865	14544.3708347759	14990.9827702411	13598.0843029795	12097.6186204137	12484.5709350918
Q60932-2_S104___1	265989.720954433	288144.607202134	267900.634806979	282031.2803613	276608.400101856	272460.796206539	288583.985858186	286674.314798476	286653.789670891	279445.324657198	283767.54708643	285834.227165377	287824.154276357	280567.181228476	300215.457554926	283021.473997381	315031.128657054	323662.653817181	307365.291619706	301698.649848607	297640.894212794	306369.117811647	311560.657704294	308841.03803348
Q60950_S163___1	118556.496748934	101193.477063809	134703.965062489	126129.395635592	117786.007647608	125288.272138738	126741.647236607	115088.934526454	123240.538443606	107944.450564645	99530.7054141571	104192.932497139	109207.591326632	101355.546128207	103560.479526949	113938.357470503	98566.1788879918	95517.8079751325	91784.2994519997	104015.485103608	111355.228099804	134246.537177357	106179.272952073	96622.1777860816
Q61033_S183___1	44544.0197680768	34445.467829692	49609.1295364459	37886.7604941907	46383.7062622453	39467.3500705547	40405.0658997576	41165.9817326457	43050.0438103344	44038.7875885868	46440.59414712	45360.8433925189	44347.4010116218	46444.4647024165	40829.3909384109	46120.5365334086	86792.7237717808	112060.004366453	97249.8477217773	84886.5394721999	57966.1368076641	73627.2969105575	91295.9145609298	46013.2039869242
Q61097_S320___1	40907.4109791965	40554.644103407	40918.1579380828	44865.4280922848	42090.6901552892	40339.228865174	38875.9608517011	42450.6015173128	37819.8198731465	40468.0161040607	40972.6369858599	44446.6533149136	47738.0136339913	43268.5920995261	40124.4891006739	52548.405124605	40102.5665320299	35323.3938249196	33121.8298897578	36537.8106796987	41985.3528466618	71727.2023869878	45577.7449049381	44125.3928732792
Q61097_S518___1	20159.8057353851	17914.1076515776	21331.9811034933	18982.6602585986	18395.0697837082	19253.7462856582	23865.010765379	21383.0945122611	20004.1310139811	23882.4347028633	22038.6523168181	22205.1748450519	22365.5895508637	20895.5099188662	23989.1701687514	27251.8280054012	24008.6360747575	19713.3189963246	20542.6053374258	25258.1147597965	25692.0362953906	49029.4228104536	25314.2759924896	28244.8049579665
Q61127_S479___1	25562.9071686291	24639.7426232977	26719.9420934093	25793.3954476985	29998.8015100259	25360.9782283563	25475.3960391001	22116.0243879704	26788.8280172911	27743.6579566248	27116.8272679001	27740.7566163851	28356.7032595647	26332.1151165787	24890.826557643	26482.6816141003	25888.9329088121	21804.6541047701	24284.293355229	23164.5345461545	26965.4627137786	27000.6808029012	28130.3163757421	21878.3768920227
Q61136_S278___1	137289.370711672	165890.401934405	137492.86046162	157520.222049448	145644.440007185	170470.911701663	142854.25656038	166518.645125321	185481.665816024	159321.765035263	181779.888752288	181420.137608719	181055.265694021	149578.063549678	178973.545709188	151042.101830565	250109.976836077	348018.811930302	273073.968449407	251569.846625267	145567.744826391	194353.856252379	244547.505118688	167021.087426626
Q61169_S266___1	16989.1744244075	13093.9996686549	14589.8043000241	17426.2541146341	17558.2132548484	17386.1594913751	17048.0498616941	18434.1509261013	17802.7648588164	23088.9620054005	22287.6092819579	21086.2186252233	19995.6769442196	20010.5188540079	19267.781053414	20729.765223693	21601.157402433	21405.0740976063	22897.1625727344	20768.2082213572	20633.27148166	20537.1454398929	22397.6647288783	22741.7398648532
Q61550_S175___1	9579.47715255995	8708.48761356383	8822.00969727632	8713.83511998503	10478.8602187014	11018.5138848685	10371.8129665611	9343.42565455458	10249.8517282083	11323.4585423986	10661.6352576298	9764.78228957642	8900.93495121525	11391.8189275474	9842.06444142503	10513.3938352908	8933.27314399794	10172.8918425285	10063.4737401094	10335.6439205638	9120.84546016262	10477.3259548548	9364.2657102364	8813.67399335547
Q61554_S2704___1	243470.874835903	231715.445005101	240241.345212512	233219.959973926	248719.863381873	244918.737418665	256726.109599153	239780.185980881	251659.203877541	239910.208757845	241910.300906492	250861.729156882	260078.612977027	249402.394425968	268936.971618103	246289.843109036	266079.956487555	261537.254510814	264700.586494069	264102.885442772	273857.770433052	249695.197192724	261317.279996992	274859.714777648
Q61584-3_S438___1	47298.5009188453	53896.3678780581	47786.6372911292	52660.1766482601	49984.4225152263	51957.8138422645	45444.8415535875	50700.5751673266	53599.1672092577	51199.0528206092	54437.8727270711	53828.0397855506	53247.7887651842	52980.9694195552	55434.4722880017	52110.9000900458	51517.6657617691	49867.4315429861	46490.9540422375	52274.8155322464	52562.8072374416	54571.6920098797	49050.8256712597	49663.1870654617
Q69ZG4_S715___1	21075.7652412716	20515.9765631709	22120.4595524682	19732.6294883679	19381.9656352707	18284.0702123255	21081.1689425207	17296.7266463312	22300.4926110667	18300.9801612932	24225.6190491111	23610.8549340902	23052.9897477312	22513.5326541277	24443.0509184015	23845.0259411521	22595.4656375755	18625.8598395936	24798.1735769077	24368.2587606189	23683.9391827819	23980.8794067671	22198.4142083205	27059.8652077837
Q61687_S626___1	18547.7800719977	20241.8555550283	17987.8945928893	21212.1141306289	19069.2092804997	20411.8969870171	23913.4618979036	22251.0580945639	22855.5147879633	21608.2242241613	21320.973036196	23203.8049985559	25049.5021718147	23839.4595419653	25228.1034034731	24044.432387605	18240.8175517387	21807.664557879	19678.7116155272	21028.9871213609	18874.0139541018	21972.3946326279	21468.3333443024	20732.8686284873
Q61687_S912___1	37787.3219097488	35937.2637355036	35820.9950448104	31827.8344307144	32502.4665019196	37897.7606373741	35211.9730156867	37300.9019250933	38058.5895977187	41211.7689868213	39734.9158083865	38856.6537529954	37990.9329979997	38615.0093509665	37066.2745438338	37178.4358584424	42613.1535000238	45593.1101398546	42161.7551221328	40402.6226058264	33121.6923519862	34734.6895412953	40266.2602584402	37073.8313280976
Q61687_S590___1	26201.7306836379	25538.9289676764	27260.7058361188	27317.2020462992	23186.2666535649	22421.2540912161	22133.9868095846	21026.5144876496	21199.1514584382	20301.5912968849	19707.5841376848	19219.0287509254	18737.6803317273	22306.0970143363	18019.0462983284	19090.9278346874	20577.6134453046	22141.2878635235	18696.9386396986	21666.9047990913	21953.9950191373	23742.1908033985	21772.0140432488	19825.4296745325
Q61687_S1290___1	23235.3084774935	23987.8580307864	23636.7169756593	25919.1218371958	22624.7974436522	23727.4983023996	22119.8442765268	25291.7750270243	25244.2661046364	26594.2342503389	27044.1115894805	26813.3051047283	26584.1969408769	28425.2905720972	28557.3990982387	27653.0687406741	27323.2809177908	29080.5240255575	26930.5057764999	26055.7892022334	24907.8663715103	24430.8991206922	28094.3360572117	30896.7314257976
Q61823_S76___1	27740.489430186	26249.7729463006	26427.9639103715	26466.8507369104	26458.8308349041	25798.4914098624	22235.7544665826	24904.3197280309	27257.0064089578	24377.2148000994	25257.3276149542	25284.4240758086	25314.2228536401	24955.4544713789	23961.8262517116	29702.4303254233	25761.9123263894	25106.0272362625	30703.3476758199	27450.0089322718	23359.9985149915	26068.6478105429	27205.7678068513	26569.7193989153
Q61823_S457___1	70576.7535540223	70869.5911192202	70348.0305184062	65285.6873605554	68235.8431508141	73338.9592873424	67355.0232074083	70703.6895109386	69062.7132577684	64823.4443131936	66492.8488267916	67143.6779619535	67766.6592193697	62840.1983987513	70962.8934273356	74932.1066934439	61388.7438889137	63160.5303540339	63898.5513816779	67238.7801010626	59995.8130333364	67296.6540573749	63320.1333525089	69705.6124341281
Q62048_S116___1	1457736.04711334	1408222.3218718	1428564.48821311	1547303.42180123	1417625.27920171	1418263.20716758	1430085.08227815	1568470.81439115	1535312.70342786	1301027.47310161	1363312.13976908	1343543.28441623	1324699.79115338	1262476.97679221	1555359.58675742	1394855.11275592	1100650.66664374	1049226.51596022	991678.873606625	1094366.76103114	1075180.32353454	1151619.13440405	1159016.32669995	1278545.32237114
Q62101_S255___1	69476.625869448	94265.7502870132	54603.639248842	84883.0396098772	56924.2114950351	85841.3882709569	69977.3547881163	94792.9470906446	74960.4418436726	62496.9458340987	58018.4726178203	60985.2497858948	63930.0732441832	54138.4791230875	82499.9539601009	70327.39547346	65467.423053664	68978.9509006733	52344.6426986697	56450.1860670334	52502.4230418657	57612.2439667661	68201.6238281838	81536.0481605266
Q62219-2_S177___1	109901.816181841	105519.197643085	117461.229926031	117304.351761876	111706.043867416	109090.821494472	106663.704034292	100188.604712114	110759.207604404	106687.225028163	104361.502613016	102924.538135452	101614.720705649	116723.978399673	95593.562403904	104907.008849677	98367.2259035636	97164.2473705274	94785.0153377699	113321.313607766	100432.434029734	100450.80194786	114542.317327197	102596.185774292
Q62261_S2164___1	74046.1389225204	64150.9034026463	78815.8563705484	68005.2073830386	78904.0717175934	66496.0738792643	77309.6950442496	65015.9614248875	83571.929911522	74367.115128357	80127.1828865217	76358.3524809072	72668.5205390604	71951.9275448456	87095.33737656	79294.2611584816	83318.5667393201	78853.9573972455	68595.6399575562	78028.6113545694	77294.9114102454	77352.3620249329	87584.8701136181	83260.2777276424
Q62261_S2127___1	16720.8691957079	18396.2507425104	15592.9524282944	15624.1234477722	17854.5279825855	16955.4439297445	18226.6770434606	17416.7123254608	18111.4615233741	19990.8085886726	19941.7208519097	18970.7172126186	18020.1169971401	19846.9827517046	20776.2457960406	20413.7614670407	17843.0286065744	15575.3571937329	17788.596159992	17454.242478364	17749.019778744	17300.8027480594	17172.7571523651	17267.7257451188
Q62261_S2137___1	109039.593877905	106496.137585591	101486.892244904	109502.292299127	104166.369451666	99356.4106378534	111675.164133071	108645.786721193	115365.715190097	114437.256578282	115530.684319124	113792.110509553	112084.36134293	105963.653511897	122854.159750277	107227.892496294	122946.142505683	121048.751582339	116904.963234297	121829.516643321	119607.034472096	132826.438104637	125073.47611064	118590.322196749
Q62261_S2102___1	794477.159947625	823452.764295295	815066.779039136	798071.852213936	823849.220371076	794460.155650243	862628.310383043	822579.244306486	872701.894119304	844755.805646934	875137.803167004	864824.377829114	854680.237462547	869971.543589474	862062.653659037	851338.207839091	946704.506514535	908219.667825769	931843.224940739	904038.295029551	848499.309084788	852548.696479729	907277.332590996	829423.27202379
Q62383_S125___1	128214.062183023	124273.320753184	125878.089658727	132126.282282471	128253.783249779	127406.819028489	135897.338417754	132089.291345759	127976.438143614	141109.358573172	138775.676366292	137527.971525682	136388.956507942	145569.690201796	133249.702594394	140394.168371581	130459.924617427	113732.729907979	146460.597852769	116954.72299824	145265.257136383	117061.192126048	141082.751336166	118421.578268829
Q62422_S214___1	135392.911447122	140244.767164994	132939.295924207	142849.736167819	136177.562808043	140506.834225334	137269.229061478	144020.663022507	150198.96137173	144213.326672176	140709.67390956	145532.16776843	150297.974050708	145758.278445735	163669.649328497	170121.47940651	172971.786144367	158708.39524907	157098.481277673	168937.585691143	163437.138019785	180290.46691732	170433.239952614	169354.058613585
Q62523_S144___1	94806.7982984557	100052.934420029	90248.0347460174	100208.450705028	97864.0605185916	97520.9854080015	99235.0860002739	97886.6811198475	126563.163732922	112159.135666921	108833.651937968	111866.325372985	114804.300238306	108253.009297214	120793.50264697	109137.307984505	102265.14373778	110368.067653458	106170.109870511	106204.998906979	90728.7808793539	99030.259333602	97391.9638497463	107465.826057742
Q62523_S336___1	226379.95117654	204340.127983952	210269.748404166	183540.008592365	199305.31872114	164108.778761737	197493.346617067	184582.986892335	193047.848304615	203841.164173728	195003.459521615	190410.027145892	185952.870262738	196563.691636477	174014.745566405	175758.902698626	186528.430112797	188680.667026416	179198.669751631	166699.192542806	173668.926928428	166150.344091091	177312.107060377	184398.125425161
Q63918_S218___1	44281.1652861407	44591.7783441862	55198.550264186	61810.835714597	55720.2133590485	51040.889142895	70745.0032610483	52312.7149160923	83951.2340357187	88913.3136216342	65808.8675618178	68220.4876698708	70544.9284334858	88437.3213378732	83607.5523297153	80906.3252601773	70660.0130360589	65717.1875820674	55799.8550604166	62466.7738023006	83763.886587934	60378.5911267582	67847.4542836114	72531.97619455
Q63918_S327___1	234432.470834723	226358.737688597	251146.86322347	265179.940180403	274448.899543075	250272.35251347	264077.865271348	260847.288443446	293754.621036168	330881.689099351	285782.512127949	294738.392399949	303371.339915232	308422.648288241	304641.411127999	337712.415157894	263537.426795242	269570.592070636	258202.697186041	274150.00550706	305052.174904223	276322.622052479	266060.991844048	308701.16883036
Q63918_S203___1	50952.9671872901	63165.0186521709	71185.3494019834	75709.5934870188	79068.505950485	71879.2427604273	81250.6386517166	64306.5439293017	46098.6752482801	48216.1467413635	43479.004588171	43944.8117593665	44394.3893941617	46734.7124800976	47147.5118274835	50903.1540916789	38838.4082597647	34581.0150934119	36967.4714635468	37431.7495345132	37241.0798565726	39632.7852224239	37012.5070558245	38798.448486496
Q63918_S204___1	50777.7641384497	47925.712888663	44234.4974241038	44793.2714980994	44383.0644461397	37354.0755867134	41960.0233737314	45190.5221140963	54566.9369395513	56421.7322532448	49726.0088983529	51560.0915076318	53327.866186569	53851.8965707553	54740.5032477555	57756.200433925	36955.8264873774	33733.8992789206	37114.3257389558	36915.1775865993	35263.1492983403	36832.1861449785	35301.8268603394	38857.2690234864
Q63918_S308___1	48406.135731569	48788.5488332813	46648.1625426729	47658.947630576	51395.3361304655	48190.4367956413	54949.8439548972	47280.6870954425	49008.633505768	52155.1461202505	45666.1568003481	47706.0259403732	49671.9564405375	46831.6050300427	43426.5405717762	40508.8684222878	64902.5354315522	72431.6138542246	71311.3091488564	63340.25250086	67230.3259888658	60032.4616851716	65816.2092535602	55153.3154056606
Q63918_S178___1	23438.5775992251	21900.8254549116	23512.1621463181	22286.5489471761	25145.009201248	23462.6415489401	28100.6535335895	21045.5089591598	25701.1570348078	30009.2795892277	25869.7777936208	25230.605397147	24615.3965298291	22473.5492179636	32659.4619139797	32738.5200852497	19932.1174111241	21573.9734334485	19016.2616064503	23329.0677268351	22066.7563285098	24084.1042681808	21986.0326111948	22689.1410991134
Q63918_S359___1	160695.990012244	148053.936397488	149099.444880342	164417.355804824	165124.223366055	143782.914236749	163133.984893895	154396.979095304	159166.891183672	137945.025111309	145483.418876346	149632.189851158	153631.623009487	137886.59286858	178876.736922765	177875.447381354	154318.774111495	136930.243158617	130491.216229498	145773.690782353	140720.803545092	181198.315542669	153573.250505153	169907.836586576
Q63918_S363___1	349802.50555132	337955.748242295	308132.918992709	353759.938009576	335674.927204114	317457.119259511	343128.996206342	343326.554382349	319487.434983452	316488.64881889	302553.380395267	310494.142001671	318149.547695372	300417.910877593	359189.995318694	361678.147260367	302781.712213085	289986.304286532	255169.133989308	306488.122555199	289180.769612177	345772.716809181	295111.383574025	332449.665934857
Q63918_S293___1	1080856.4030105	1028377.07833657	1022978.56798223	1048661.50805637	1013727.23300166	1008190.35559352	1072377.71207084	1013473.04625848	1244665.18114061	1096003.16738362	1130280.29040458	1114457.34444997	1099237.32448606	957591.292746985	1244813.79455009	1227653.64464662	1076911.78492834	1019125.83665034	877906.317795869	1033533.44883621	800137.381788984	1178604.85438168	1026401.31382279	1205647.68450837
Q63918_S390___1	76300.774752065	85613.3766623613	74905.1848534203	82257.7142347716	83172.6172254429	75562.6576322768	90659.6925963283	85792.3563747759	72810.0923453174	73388.4457097861	69860.8478749861	79439.5208788006	88668.1352439527	75778.8434925339	88989.4941033638	92226.9174826296	104206.194823907	97021.8709155219	75626.5054713388	108190.719826049	94342.6118236644	134098.399962072	102071.708815761	119020.530381432
Q64511_S1539___1	30983.1993938471	33200.2833982683	32019.8622770556	34275.698741482	33542.9817595827	33697.8358465117	32254.5605939175	34209.5334353592	30178.8829057531	33337.6086648947	35138.2076579867	33604.9810114101	32203.31538464	33685.7539838327	32464.2961737339	31235.5069752106	39382.6735645788	32536.4218720992	43264.4909177046	32195.2924419687	39394.8672326545	30407.72412588	37880.2714239035	32154.2180681507
Q64511_S1387___1	57092.0228073296	57984.1516484664	58823.3599388721	64687.4575128226	64239.3074243116	66807.5144214251	62352.4347239839	64958.9806839932	62238.9823584857	66196.4223521572	67081.1483196153	68386.9871099272	69609.137105846	66713.9841447783	68338.4577470737	69332.0680118333	65424.4864870605	65402.0091248675	66038.7371714408	68903.2748650821	69057.9434423739	72866.3771614299	67629.1561473997	69565.7306794223
Q64511_S1400___1	31489.8186263811	31655.8324409645	33499.5386543619	32723.3070044577	33812.8537972366	31541.6876622211	35123.306274757	32539.0967315071	34674.1000786219	38490.2836724591	35157.4483600188	34955.0223795566	34778.8880741938	38447.2267531265	38349.0954493633	39088.9716834223	39230.7498683359	40219.6585646977	40325.0164095026	38118.1050384501	40437.8009410167	40174.6649433522	40551.5343620913	41107.175682754
Q64511_S1453___1	114299.722626606	99491.0346864806	120433.351463122	123005.673194201	123404.662582452	121662.741278445	116561.001118902	112569.778854828	116379.431968818	110516.065567043	104878.256539097	113176.94591463	120849.816814412	102747.840863639	121366.781927594	124445.78344025	116401.617946474	114264.774486634	115233.004260199	119374.73782566	124804.112499136	122413.709946656	120730.410449157	123249.549549866
