ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
Q8CDP6_S221___1	cosine	24.0	9.0	3.0	9550.322790275075	1427.8167873875711	63.0	3.0	13498.215439700001	6150.364256	7347.85118367	2.19470178965	1.18909071412	0.17849910820394893	0.11085238011984287	3.103866643355601	0.8481518481518482	0.8481518481518482	0.9997578333692853
Q3UZI3_S426___1	cosine	24.0	18.0	15.0	69869.04868145987	6271.733786482085	60.0	39.0	79369.4694991	53436.27217130001	25933.1973278	1.48531075006	1.13338188715	0.326661648887654	0.01266506290239042	0.3546217612669318	0.25074925074925075	0.2336810286949807	0.9997578333692853
Q3TWG5_S207___1	cosine	24.0	3.0	12.0	82030.96725400617	7443.433636850694	3.0	63.0	103892.176966	71790.8860477	32101.290918199997	1.44714994738	1.0900333170799998	0.2995073888302339	0.02016114215609676	0.5645119803707093	0.34565434565434566	0.3269227852081347	0.9997578333692853
Q3TWW8_S314___1	cosine	24.0	18.0	9.0	88312.95001810601	22673.325080244267	48.0	0.0	121046.95302100001	51109.9419503	69937.01107030001	2.36836412646	1.64169531683	0.10763799082799744	0.23059422607029076	6.456638329968142	0.989010989010989	0.989010989010989	0.9997578333692853
Q3TWW8_S45___1	cosine	24.0	18.0	3.0	27912.95637831143	4131.701759729883	63.0	3.0	38570.7730512	22126.3587251	16444.4143261	1.74320472385	1.16271098433	0.4400170280345411	0.0012961112381875794	0.03629111466925223	0.03629111466925223	0.03629111466925223	0.8489986061153889
Q3TWW8_S303___1	cosine	24.0	0.0	3.0	47585.44255567519	3812.0958002672173	69.0	3.0	54742.7855094	36991.518791400005	17751.266718	1.47987396295	1.0889484654200001	0.24125756564895975	0.04930266217726652	1.3804745409634624	0.5714285714285714	0.5714285714285714	0.9997578333692853
Q3TX60_S62___1	cosine	24.0	15.0	12.0	15749.381421781967	2333.183765313709	63.0	0.0	22897.8891743	11502.5051912	11395.383983	1.99068714107	1.14414254292	0.2590764801522773	0.03806123580744964	1.06571460260859	0.4955044955044955	0.4955044955044955	0.9997578333692853
Q3TX60_S29___1	cosine	24.0	18.0	15.0	10756.09137037667	772.7788652428512	27.0	51.0	12639.732527200002	9346.13266322	3293.59986397	1.35240243025	1.08506436791	0.15394399545280246	0.1459636853800239	4.0869831906406695	0.9330669330669331	0.9261005744954811	0.9997578333692853
Q543B5_S389___1	cosine	24.0	3.0	15.0	22724.570814940667	2186.288485780076	18.0	63.0	28230.9561172	16853.0831124	11377.8730048	1.6751211590700001	1.10591134763	0.2878718795329364	0.024374796195956446	0.6824942934867805	0.38461538461538464	0.3729702546641061	0.9997578333692853
Q543B5_S412___1	cosine	24.0	21.0	0.0	73421.35627679892	3391.235490097829	39.0	63.0	79489.2512125	63658.099302400005	15831.151910100001	1.24869030153	1.04635858995	0.19597397046916534	0.08985625322931617	2.515975090420853	0.7942057942057942	0.7894021165680856	0.9997578333692853
Q7TPN5_S426___1	cosine	24.0	6.0	3.0	13169.516952047135	1778.384333641346	57.0	69.0	15796.397854499999	9375.972523999999	6420.42533055	1.68477433291	1.2459264685100002	0.3006440433471653	0.019784814684414773	0.5539748111636136	0.3436563436563437	0.3226119303046663	0.9997578333692853
Q3TZZ7_S682___1	cosine	24.0	15.0	21.0	71507.07782346266	3503.4715726429076	39.0	45.0	78298.9042643	63608.46036240001	14690.4439019	1.23095110019	1.07410360266	0.3852412662130603	0.004177612898480811	0.11697316115746273	0.11697316115746273	0.10045064161591408	0.9466639850864699
Q3U0J8_S959___1	cosine	24.0	21.0	0.0	93678.79824442005	5800.202815434856	21.0	48.0	104897.126547	83751.18257230001	21145.943975	1.25248531812	1.09087115184	0.3290883655048249	0.012131343131205927	0.3396776076737659	0.24475524475524477	0.22635791285166681	0.9997578333692853
Q3U0M1-2_S944___1	cosine	24.0	18.0	6.0	14206.28454175816	1804.507849234069	42.0	30.0	18255.311935799997	10481.6258905	7773.68604526	1.7416488745599996	1.21127899059	0.2815510088337785	0.02695852193603356	0.7548386142089396	0.4045954045954046	0.3993670737664047	0.9997578333692853
Q3U0S4_S830___1	cosine	24.0	12.0	0.0	66573.54398609701	3077.5153427766145	54.0	27.0	75870.51530389999	59099.807231800005	16770.708072100002	1.2837692516700001	1.05367823951	0.3985918331994505	0.003178592823322213	0.08900059905302196	0.08900059905302196	0.08120383232140267	0.9183846175242829
Q3U0V1_S481___1	cosine	24.0	6.0	12.0	19177.364925405458	4278.510473641661	30.0	63.0	29388.2947798	13056.3691494	16331.9256304	2.25087805373	1.42575584913	0.31357257405156524	0.01590768779332286	0.4454152582130401	0.2887112887112887	0.2760533182689174	0.9997578333692853
Q5PPR2_S458___1	cosine	24.0	21.0	0.0	33034.37405339104	2905.138026442181	57.0	24.0	39228.761698	28051.170686	11177.591012	1.3984714626399999	1.1230528321	0.2625311679869951	0.036144611886189684	1.012049132813311	0.48451548451548454	0.48371517650460905	0.9997578333692853
Q3U1V3_S670___1	cosine	24.0	21.0	12.0	18267.525496807186	2149.54235394871	9.0	51.0	21667.1888791	12719.9080311	8947.28084804	1.7034076682100001	1.14918654915	0.16021149052021266	0.13636216882002333	3.818140726960653	0.9170829170829171	0.9105547077755926	0.9997578333692853
Q3U2G2_S76___1	cosine	24.0	18.0	9.0	17954.535734018904	1726.4022164885662	42.0	0.0	21067.4127729	13991.486677899999	7075.92609494	1.5057308245899999	1.1659923831299999	0.2264109462244084	0.06056922852249681	1.6959383986299106	0.6463536463536463	0.6463536463536463	0.9997578333692853
Q3U2W2_S956___1	cosine	24.0	9.0	6.0	12557.721595863422	1995.2666799884466	39.0	0.0	16272.751011800001	8485.96308763	7786.78792419	1.9176080362099999	1.26459724512	0.19001827945420569	0.0966518204735778	2.706250973260178	0.8141858141858141	0.8130413054243426	0.9997578333692853
Q3U313_S136___1	cosine	24.0	6.0	0.0	452959.9323485359	14255.057851363008	54.0	45.0	479430.231958	416966.233016	62463.9989426	1.14980589313	1.05011001688	0.4462477705098723	0.001125231503920662	0.031506482109778536	0.031506482109778536	0.031506482109778536	0.8409481835610015
Q3U313_S97___1	cosine	24.0	3.0	12.0	381903.11751234607	18470.567576407106	48.0	18.0	424484.097967	351754.71968000004	72729.3782867	1.2067616274	1.0627632515799998	0.19597397046916534	0.08985625322931617	2.515975090420853	0.7942057942057942	0.7894021165680856	0.9997578333692853
Q571D8_S584___1	cosine	24.0	0.0	3.0	33109.10858257328	1995.586748987002	63.0	51.0	36043.7109896	28271.8097149	7771.90127475	1.27489932032	1.09378199348	0.20414101708758134	0.08112374916958642	2.27146497674842	0.7512487512487512	0.7512487512487512	0.9997578333692853
Q3U3F6_S278___1	cosine	24.0	6.0	18.0	26756.34782537664	2636.3284145570747	30.0	63.0	30380.638954799997	20233.7842677	10146.8546871	1.5014808180599999	1.16261493961	0.3334156683557904	0.011227893725165514	0.3143810243046344	0.2217782217782218	0.21371111029889453	0.9997578333692853
Q3U3F6_S119___1	cosine	24.0	6.0	3.0	65832.44022467964	6173.244158847551	60.0	3.0	78106.81540810001	51563.1551899	26543.6602183	1.51477959641	1.1048919879799999	0.2338342559366841	0.05470697449766232	1.5317952859345447	0.6123876123876124	0.6123876123876124	0.9997578333692853
Q99L69_S344___1	cosine	24.0	12.0	6.0	13189.45219187828	1612.2347794039126	60.0	6.0	16997.482713799996	10578.836684799999	6418.64602904	1.60674403248	1.23050983995	0.20158236903314908	0.08378779091821886	2.346058145710128	0.7622377622377622	0.7622377622377622	0.9997578333692853
Q3U417_S37___1	cosine	24.0	9.0	6.0	16788.147778979408	1221.8622010868187	36.0	0.0	19211.7830463	14000.1745391	5211.60850723	1.37225310961	1.10116493124	0.2943420407231813	0.021948655444004785	0.6145623524321339	0.36163836163836166	0.3469402067305928	0.9997578333692853
Q3U417_S595___1	cosine	24.0	21.0	0.0	42767.75083174672	2482.6357953147044	21.0	48.0	48042.884867500004	38793.082101199994	9249.8027663	1.23843949141	1.10159557751	0.33648360967347263	0.010623344634627566	0.29745364976957184	0.2177822177822178	0.20506262451164053	0.9997578333692853
Q3U417_S753___1	cosine	24.0	18.0	12.0	67708.79068712785	7264.792323704803	24.0	0.0	79552.6933267	55511.9036252	24040.789701499998	1.4330744963100002	1.17108974244	0.3222805211295229	0.013680195882558224	0.3830454847116303	0.26173826173826176	0.24732386981969312	0.9997578333692853
Q3U4Q5_S43___1	cosine	24.0	12.0	18.0	129578.30064002587	15242.173628862562	21.0	54.0	148003.859484	100100.7586	47903.1008839	1.47854882974	1.1709597949200001	0.14240302096420782	0.1648066137145191	4.614585184006534	0.958041958041958	0.9500616792909052	0.9997578333692853
Q3V1M8_S944___1	cosine	24.0	3.0	6.0	41973.876755092286	7070.7055536201615	51.0	9.0	65308.78249219999	30602.493512700003	34706.2889795	2.13410003551	1.20793577667	0.4788034764417817	0.0005229199632550542	0.01464175897114152	0.01464175897114152	0.01464175897114152	0.6371835711458353
Q3V1M8_S31___1	cosine	24.0	18.0	3.0	80425.84597903519	5667.751250932952	51.0	30.0	90015.8598423	70999.665913	19016.1939293	1.2678349776	1.13429871175	0.33648360967347263	0.010623344634627566	0.29745364976957184	0.2177822177822178	0.20506262451164053	0.9997578333692853
Q3UP84_S25___1	cosine	24.0	15.0	12.0	10073.917722808874	1736.9614333075046	60.0	21.0	12743.885070799999	6066.55940711	6677.32566367	2.10067753657	1.2558237910899999	0.15394399545280246	0.1459636853800239	4.0869831906406695	0.9330669330669331	0.9261005744954811	0.9997578333692853
Q542K0_S182___1	cosine	24.0	3.0	0.0	28814.46550864128	1995.9600634031115	66.0	48.0	32678.339448799998	23974.150233	8704.18921587	1.3630655990399998	1.1050262822799999	0.3006440433471653	0.019784814684414773	0.5539748111636136	0.3436563436563437	0.3226119303046663	0.9997578333692853
Q542K0_S108___1	cosine	24.0	9.0	6.0	63499.30769901454	4396.5685787359525	57.0	15.0	70813.7963248	55940.524641799995	14873.271683	1.2658765140000001	1.12059674825	0.16021149052021266	0.13636216882002333	3.818140726960653	0.9170829170829171	0.9105547077755926	0.9997578333692853
Q3U6D2_S11___1	cosine	24.0	18.0	0.0	62047.54248257255	6279.90990227122	42.0	27.0	75024.2231101	47611.4816053	27412.741504799997	1.5757590518200002	1.09193968198	0.2509652283107651	0.042888118888463896	1.200867328876989	0.5264735264735265	0.5264735264735265	0.9997578333692853
Q3UKQ3_S237___1	cosine	24.0	21.0	6.0	36985.424036183	3438.9740703877446	57.0	30.0	44720.6788121	32090.0640429	12630.6147692	1.39359892683	1.1539002645299998	0.3080673530594409	0.017470834930630067	0.48918337805764206	0.3096903096903097	0.2953159026091077	0.9997578333692853
Q3U706_S51___1	cosine	24.0	12.0	15.0	418767.1524305021	114479.77352186902	6.0	51.0	581148.946139	150715.52300000002	430433.423139	3.85593291634	1.3261804742799999	0.12390614268152393	0.1981456709240792	5.5480787858742175	0.974025974025974	0.974025974025974	0.9997578333692853
Q3U706_S2___1	cosine	24.0	3.0	6.0	637042.0109793314	138036.99490667068	27.0	51.0	792314.80657	258474.49412699998	533840.312442	3.0653500618900003	1.07678002647	0.21156432679985704	0.0737564416596048	2.065180366468934	0.7152847152847153	0.7152847152847153	0.9997578333692853
Q3U7R4_S80___1	cosine	24.0	21.0	15.0	69437.5465085898	7051.719738395819	51.0	27.0	85719.6192469	53480.484551300004	32239.134695599998	1.60282054222	1.1695262095299999	0.3777608532768844	0.004852642849707168	0.1358739997918007	0.12887112887112886	0.11281631686036903	0.946928508741245
Q3U7Z6_S118___1	cosine	24.0	18.0	21.0	113068.3021225584	5472.299430019098	63.0	9.0	123066.94430999999	101384.791231	21682.1530793	1.21386001604	1.072899638	0.2708681694429809	0.031843296004397496	0.8916122881231299	0.44255744255744256	0.44255744255744256	0.9997578333692853
Q3U8V1_S127___1	cosine	24.0	18.0	15.0	63579.67856466338	4017.634045633503	51.0	9.0	75542.255535	57872.5119705	17669.7435645	1.30532186979	1.10813507486	0.15394399545280246	0.1459636853800239	4.0869831906406695	0.9330669330669331	0.9261005744954811	0.9997578333692853
Q61033_S66___1	cosine	24.0	21.0	0.0	19073.158299724968	1867.6701311511604	21.0	24.0	23269.515085799998	15124.6946655	8144.82042032	1.5385113948	1.15227233375	0.15160250545727888	0.14966458474778954	4.190608372938106	0.9400599400599401	0.9314479048919105	0.9997578333692853
Q61033_S67___1	cosine	24.0	6.0	9.0	69536.56357796403	6497.928575293879	3.0	63.0	82222.7789226	58028.60700619999	24194.171916299998	1.4169352525299999	1.16750459929	0.1453080960532161	0.15992129427517754	4.477796239704972	0.9530469530469531	0.9445917571909495	0.9997578333692853
Q3U9H3_S113___1	cosine	24.0	15.0	18.0	179129.05638939398	41803.87718659898	30.0	69.0	259290.13199000002	117041.478232	142248.65375899998	2.2153695929599997	1.6184258500100002	0.16896292183844172	0.12369283503412826	3.4633993809555914	0.8861138861138861	0.8858603450687732	0.9997578333692853
Q3UJB0_S292___1	cosine	24.0	15.0	12.0	26082.640918838384	1898.8981397617188	45.0	51.0	30216.870500700003	21812.4589994	8404.41150127	1.3853032572600001	1.10499560395	0.18398184822408095	0.10391722445107726	2.909682284630163	0.8301698301698301	0.8301698301698301	0.9997578333692853
Q5RKN9_S9___1	cosine	24.0	3.0	6.0	44784.41359258647	4514.878267780683	27.0	15.0	54608.4108734	36877.3890186	17731.021854799998	1.48081012042	1.17084833169	0.3526072113330951	0.00789022129915346	0.22092619637629687	0.1798201798201798	0.1638470628624341	0.9997578333692853
Q4FK14_S365___1	cosine	24.0	21.0	3.0	20460.654579023892	2316.029324823599	69.0	9.0	23973.1476849	15793.594011200003	8179.55367373	1.51790325039	1.12728925224	0.2804905492885021	0.02741363646522646	0.7675818210263409	0.4085914085914086	0.40388412930760337	0.9997578333692853
Q3UCC5_S119___1	cosine	24.0	21.0	0.0	138390.86689976993	13924.685217210286	63.0	51.0	180415.144029	112751.739435	67663.4045936	1.60010962964	1.08345846905	0.4917837372150754	0.00038028580688547706	0.010648002592793358	0.010648002592793358	0.010648002592793358	0.6371835711458353
Q3UCQ1_S419___1	cosine	24.0	18.0	0.0	5414.272139348155	816.1213799024678	42.0	54.0	7293.17899372	3613.85212301	3679.32687071	2.01811771635	1.24886008149	0.35430385173284484	0.007642194440630213	0.21398144433764596	0.17082917082917082	0.1599129115083485	0.9997578333692853
Q3UD01_S92___1	cosine	24.0	3.0	0.0	10142.463234197516	1282.6208616672852	51.0	0.0	12525.1580815	7807.88810071	4717.26998077	1.6041672113999998	1.21468814994	0.18929439766303	0.097502851448466	2.7300798405570483	0.8181818181818182	0.8158316775883889	0.9997578333692853
Q5M9P7_S31___1	cosine	24.0	3.0	6.0	45478.39533549557	3217.1590840862596	27.0	12.0	53613.3401387	39545.697759300005	14067.6423794	1.35573129762	1.06931705271	0.20414101708758134	0.08112374916958642	2.27146497674842	0.7512487512487512	0.7512487512487512	0.9997578333692853
Q5M9P7_S42___1	cosine	24.0	18.0	6.0	267611.80272663553	15665.35627331382	66.0	6.0	300322.204095	241192.04299000002	59130.161104900006	1.2451580092399999	1.0836637592799998	0.3334156683557904	0.011227893725165514	0.3143810243046344	0.2217782217782218	0.21371111029889453	0.9997578333692853
Q5U438_S125___1	cosine	24.0	3.0	15.0	584831.592516143	57294.626584773796	54.0	63.0	689765.665669	418778.54095500003	270987.124714	1.64708932816	1.12794983066	0.2878718795329364	0.024374796195956446	0.6824942934867805	0.38461538461538464	0.3729702546641061	0.9997578333692853
Q5U438_S70___1	cosine	24.0	3.0	12.0	303845.3644654632	37350.237117961966	3.0	51.0	374585.025937	236059.48607800002	138525.53986	1.58682471169	1.2437623842799999	0.12941677295133566	0.18781168020979827	5.258727045874352	0.972027972027972	0.9701279996570565	0.9997578333692853
Q5U438_S4___1	cosine	24.0	21.0	0.0	110447.41080470127	9537.54177288859	63.0	0.0	126615.573715	91670.877786	34944.695929	1.38119735267	1.14477810843	0.24034543548105186	0.04994280222373064	1.398398462264458	0.5784215784215784	0.5784215784215784	0.9997578333692853
Q5U438_S10___1	cosine	24.0	12.0	6.0	253708.77035438106	14144.560451087893	54.0	0.0	284191.823304	228288.732185	55903.09111980001	1.24487888905	1.07182096359	0.19411635536525468	0.09193660660926267	2.574224985059355	0.8011988011988012	0.7969020433096646	0.9997578333692853
Q80X31_S707___1	cosine	24.0	6.0	3.0	33199.94297796112	2504.34061347844	48.0	39.0	38415.7833311	27065.194606700003	11350.5887244	1.41937953484	1.09912936638	0.20414101708758134	0.08112374916958642	2.27146497674842	0.7512487512487512	0.7512487512487512	0.9997578333692853
Q80X31_S697___1	cosine	24.0	0.0	21.0	65099.905027898174	4120.521873820166	0.0	45.0	73168.78753310001	59223.4836424	13945.303890700001	1.23546915907	1.12775474189	0.2625311679869951	0.036144611886189684	1.012049132813311	0.48451548451548454	0.48371517650460905	0.9997578333692853
Q80X31_S790___1	cosine	24.0	0.0	18.0	104873.31438672883	7355.630017791158	48.0	6.0	121053.857673	89531.5664095	31522.291263599996	1.3520801939200002	1.11940625651	0.2509652283107651	0.042888118888463896	1.200867328876989	0.5264735264735265	0.5264735264735265	0.9997578333692853
Q3UDE2_S11___1	cosine	24.0	21.0	0.0	67212.16158897679	6506.103022489496	57.0	51.0	80773.06801389999	56787.355641400005	23985.7123725	1.4223776948500002	1.15759254856	0.4769932488777799	0.0005463493182082268	0.015297780909830354	0.014985014985014986	0.014985014985014986	0.6371835711458353
Q60709_S216___1	cosine	24.0	3.0	9.0	54195.494908841865	11880.620448236585	48.0	9.0	76678.6709784	36614.0543612	40064.6166172	2.0942414686400004	1.42315332171	0.17849910820394893	0.11085238011984287	3.103866643355601	0.8481518481518482	0.8481518481518482	0.9997578333692853
Q3UDY2_S101___1	cosine	24.0	21.0	18.0	269968.98903105396	18523.577303774862	3.0	63.0	312400.98172800004	234944.923852	77456.0578754	1.3296775116700001	1.07405258176	0.1128617372679087	0.2198638396532147	6.156187510290012	0.986013986013986	0.986013986013986	0.9997578333692853
Q3UFK8_S409___1	cosine	24.0	18.0	12.0	10382.608890799731	2955.8447238067574	51.0	9.0	19478.4768741	5945.0781054	13533.3987687	3.2764038636199997	1.5059228466699999	0.08993875008265756	0.2690389953645903	7.533091870208527	0.997002997002997	0.9968519259661144	0.9997578333692853
Q8VDD5_S1713___1	cosine	24.0	21.0	6.0	22784.893496331293	3028.6870249501953	27.0	6.0	33780.1945643	19012.9094285	14767.285135799999	1.7766978111000002	1.14127437498	0.3674538307576464	0.00594159154192835	0.16636456317399378	0.15084915084915085	0.13188784160955477	0.9861767888368429
Q8VDD5_S1714___1	cosine	24.0	21.0	0.0	30415.679936218126	2683.144561905445	63.0	51.0	39186.295817800004	26293.6821585	12892.6136593	1.49033123553	1.1150457476	0.4991789813837231	0.0003161268845448047	0.008851552767254533	0.008851552767254533	0.008851552767254533	0.6371835711458353
Q8VDD5_S1943___1	cosine	24.0	12.0	9.0	5682296.636530833	505374.0051539661	57.0	15.0	6672505.39176	5118234.544319999	1554270.8474299998	1.3036732361499999	1.1538618909799998	0.09350516170219912	0.2610415262712782	7.309162735595789	0.995004995004995	0.995004995004995	0.9997578333692853
Q3UGC1_S335___1	cosine	24.0	15.0	12.0	152375.40417249096	5721.913658047534	3.0	18.0	164096.735117	140392.3676	23704.3675172	1.16884370513	1.05304342211	0.14643453225998282	0.15805277010113494	4.425477562831778	0.951048951048951	0.9423702795335036	0.9997578333692853
Q3UGC1_S59___1	cosine	24.0	6.0	12.0	37593.877349758906	2488.8736481962105	9.0	27.0	43854.2049998	33519.4645064	10334.7404934	1.30832057271	1.08495583798	0.2613104783763044	0.03681260452934408	1.0307529268216342	0.4865134865134865	0.4865134865134865	0.9997578333692853
Q3UGC7_S14___1	cosine	24.0	9.0	21.0	66949.40896635597	4765.253685298116	57.0	15.0	78872.20179460001	60669.9464421	18202.2553525	1.30002095634	1.0966581449200001	0.24125756564895975	0.04930266217726652	1.3804745409634624	0.5714285714285714	0.5714285714285714	0.9997578333692853
Q3UGS4_S21___1	cosine	24.0	21.0	0.0	21477.76793850724	2264.285700697922	9.0	24.0	24588.714001400003	16762.908842200002	7825.80515914	1.46685245579	1.18930358793	0.14420726128863112	0.16176125330350544	4.529315092498153	0.957042957042957	0.946708289509603	0.9997578333692853
Q3UGZ6_S34___1	cosine	24.0	18.0	6.0	9688.37804247942	1322.6481733895218	12.0	54.0	12199.739233	7426.53366306	4773.20556998	1.642723212	1.2901815483499999	0.35564337957950976	0.007451248204126172	0.2086349497155328	0.16783216783216784	0.15685939490677034	0.9997578333692853
Q3UH59_S1993___1	cosine	24.0	3.0	12.0	380239.99908756587	41009.00175343912	51.0	63.0	495570.67301599996	269513.37463800004	226057.298378	1.8387609656900001	1.05851326465	0.4030408071913024	0.0028969453261565256	0.08111446913238271	0.08111446913238271	0.07553232897314437	0.9183846175242829
Q3UH59_S2012___1	cosine	24.0	12.0	9.0	39167.44191145362	3884.698853889527	63.0	51.0	46830.383811800006	32681.908011400003	14148.4758005	1.43291462039	1.13938913843	0.2431134204257177	0.048020440593118933	1.34457233660733	0.5624375624375625	0.5624375624375625	0.9997578333692853
Q3UHB2_S1422___1	cosine	24.0	3.0	0.0	6946.7496900925	842.2356455194529	66.0	15.0	8659.99273067	5502.74731887	3157.2454118	1.5737580210100002	1.2379975670299999	0.1224846102525488	0.20086613625359467	5.624251815100651	0.981018981018981	0.9781233241612528	0.9997578333692853
Q3UHH1-2_S53___1	cosine	24.0	18.0	9.0	14687.767249207864	1664.7356888638974	45.0	9.0	18310.3706009	12475.139427299999	5835.23117356	1.46774877408	1.17020801025	0.2561041850735112	0.03977585423405737	1.1137239185536063	0.5094905094905094	0.5094905094905094	0.9997578333692853
Q3UHJ0_S635___1	cosine	24.0	12.0	6.0	96576.25733902244	6957.7755988139925	60.0	30.0	111847.551398	85009.8850835	26837.666315000002	1.31570053634	1.0990207122700002	0.25384446470840993	0.04112100111304758	1.1513880311653324	0.5164835164835165	0.5164835164835165	0.9997578333692853
Q3UHJ0_S729___1	cosine	24.0	15.0	21.0	13894.132542122106	1464.2219167663557	15.0	45.0	16479.3268801	11879.0655558	4600.26132427	1.3872578447100001	1.1762902087	0.13090722638307875	0.18507488909218733	5.182096894581245	0.971028971028971	0.9681733633431662	0.9997578333692853
Q3UHJ0_S676___1	cosine	24.0	3.0	6.0	27926.344277735097	3292.819418341355	51.0	18.0	39111.1661245	21914.2849595	17196.8811649	1.78473384811	1.1613239072600001	0.32291397248399234	0.01352921307913464	0.3788179662157699	0.26173826173826176	0.24531768122696526	0.9997578333692853
Q3UID0_S347___1	cosine	24.0	21.0	0.0	55707.89411940736	3236.390414189084	69.0	6.0	62105.96202100001	46902.8772347	15203.084786200001	1.3241397049099999	1.0493919867000001	0.4769932488777799	0.0005463493182082268	0.015297780909830354	0.014985014985014986	0.014985014985014986	0.6371835711458353
Q3UID0_S283___1	cosine	24.0	3.0	6.0	15256.703647216224	1953.7822825259275	63.0	30.0	20910.175002	11952.3806505	8957.79435141	1.74945691685	1.12476237148	0.19671770737530567	0.08903321910476264	2.4929301349333537	0.7872127872127872	0.7863685011862739	0.9997578333692853
Q3UID0_S286___1	cosine	24.0	15.0	18.0	24655.658795336847	1818.00706709363	63.0	51.0	29166.414663800002	21598.167844599997	7568.24681921	1.35041151979	1.12386186495	0.29662379611637546	0.021143176383724687	0.5920089387442913	0.35364635364635366	0.3380120700307587	0.9997578333692853
Q3UII8_S428___1	cosine	24.0	6.0	15.0	21326.824110568723	2034.6389033693133	6.0	30.0	24333.8361041	17714.855208599998	6618.98089554	1.37364013522	1.1444719755	0.2264109462244084	0.06056922852249681	1.6959383986299106	0.6463536463536463	0.6463536463536463	0.9997578333692853
Q3UKR0_S688___1	cosine	24.0	21.0	0.0	5311.055977389919	842.6588451289914	66.0	0.0	6716.05929509	3797.54965129	2918.5096438	1.7685244201599997	1.35213215235	0.2329501913124041	0.05538066287395756	1.5506585604708116	0.6153846153846154	0.6153846153846154	0.9997578333692853
Q99LB4_S338___1	cosine	24.0	18.0	6.0	40494.487757664865	4837.190212929067	66.0	0.0	50335.2160622	31658.5116597	18676.7044025	1.5899425912099998	1.17110566302	0.2148678751626205	0.07064708552569053	1.9781183947193344	0.6893106893106893	0.6893106893106893	0.9997578333692853
Q3UJA1_S1081___1	cosine	24.0	18.0	0.0	17767.855324687178	1494.7054850120442	54.0	39.0	20861.4455597	14802.698460799998	6058.74709891	1.40930017692	1.0789434929700001	0.2731092190440679	0.03076206232850685	0.8613377451981918	0.42957042957042957	0.42957042957042957	0.9997578333692853
Q3UJU9_S46___1	cosine	24.0	9.0	6.0	86151.55120201073	21015.54073045068	63.0	66.0	179082.504487	70818.82669910001	108263.67778800002	2.5287414778599997	1.10163485919	0.12295300435272133	0.19996727842991724	5.599083796037681	0.978021978021978	0.9776377486218499	0.9997578333692853
Q3UKC1_S124___1	cosine	24.0	15.0	12.0	17851.87829181309	1511.0101723305622	45.0	48.0	20470.541538499998	14017.937164500001	6452.6043741	1.46031055058	1.08971056894	0.14643453225998282	0.15805277010113494	4.425477562831778	0.951048951048951	0.9423702795335036	0.9997578333692853
Q3UL36_S75___1	cosine	24.0	9.0	6.0	94345.36531622733	9806.203034501263	63.0	39.0	116240.658544	79687.6557706	36553.0027737	1.4587034518700002	1.16179489008	0.2943420407231813	0.021948655444004785	0.6145623524321339	0.36163836163836166	0.3469402067305928	0.9997578333692853
Q3ULL5_S67___1	cosine	24.0	3.0	6.0	30106.80567278104	1807.4393668206765	24.0	63.0	33762.555813700004	26410.786364900003	7351.76944875	1.27836238373	1.07119536721	0.3897237598944735	0.0038145915220834077	0.10680856261833542	0.10680856261833542	0.09359957582950505	0.9183846175242829
Q3ULL5_S2___1	cosine	24.0	3.0	12.0	399176.32160470774	15743.302514785639	51.0	21.0	437913.623661	368181.738454	69731.88520650001	1.1893952847799998	1.04195925061	0.28471690049293835	0.0256371939762934	0.7178414313362151	0.4005994005994006	0.38603084206348165	0.9997578333692853
Q4FJY3_S230___1	cosine	24.0	12.0	9.0	53822.52543603076	12557.085252354223	6.0	51.0	76822.14968999999	32172.0950105	44650.0546796	2.3878503922400003	1.5150859137600001	0.18327011693631026	0.10479929422810884	2.9343802383870483	0.8331668331668332	0.8331668331668332	0.9997578333692853
Q3UM45_S24___1	cosine	24.0	21.0	18.0	98720.01430601208	25453.898749396092	54.0	42.0	160827.41585699999	78888.57979789999	81938.8360592	2.0386653717099996	1.3021450137100001	0.15800643217507218	0.13968972354679038	3.9113122593101295	0.9270729270729271	0.916228912097268	0.9997578333692853
Q3UMU9_S620___1	cosine	24.0	12.0	18.0	7623.184134094141	950.8545251065198	60.0	42.0	10528.682921700001	5389.31550949	5139.36741222	1.9536215504900003	1.1698793121700002	0.3747447920110732	0.005151235074455755	0.14423458208476114	0.13586413586413587	0.11814636019928898	0.946928508741245
Q3UMU9_S635___1	cosine	24.0	3.0	0.0	9632.24036175884	1180.623743251965	51.0	69.0	12023.7450459	7772.25435484	4251.49069106	1.5470086923299997	1.1847657877200002	0.3674538307576464	0.00594159154192835	0.16636456317399378	0.15084915084915085	0.13188784160955477	0.9861767888368429
Q3UMU9_S661___1	cosine	24.0	18.0	6.0	15249.137785260342	1691.3840352070322	63.0	54.0	20353.7542646	12740.8355776	7612.918687	1.5975211469100001	1.10990402984	0.3482341425049366	0.008562424718745255	0.23974789212486716	0.18581418581418582	0.17433475977701612	0.9997578333692853
Q3UMU9_S450___1	cosine	24.0	21.0	0.0	18955.45372241029	2129.311345698096	63.0	51.0	24481.0241673	14922.7253208	9558.29884657	1.64051965315	1.14726649987	0.3216931213361771	0.01382149916799702	0.38700197670391656	0.26373626373626374	0.24919436871603917	0.9997578333692853
